Date,author,content,number_of_likes,number_of_shares
2013-09-30 00:02:00,jimmyfallon,"Thanks to @mikedicenzo and @danopsal and to everyone at @BreakingBad_AMC: Here is our full ""Breaking Bad"" parody. http://t.co/c7b5TdnTKV",583,548
2013-09-30 01:29:00,jimmyfallon,More ads please. Thanks.,838,843
2013-09-30 01:30:00,jimmyfallon,Just saw an ad for the show that I am currently watching. Awesome.,1232,753
2013-09-30 02:45:00,jimmyfallon,Tight! Tight! Tight! #BreakingBadFinale,1845,1934
2013-09-30 14:26:00,jimmyfallon,Had my first It's-It last night. AMAZING! How did I not know about these?? http://t.co/B2SESScFSW,246,124
2013-09-30 15:29:00,jimmyfallon,Props to Bedford Cheese Shop on Irving (NYC) and all of the cool kids that work there for selling… http://t.co/nHG72AYh04,114,42
2013-09-30 16:18:00,jimmyfallon,"Tonight we've got @kevin_nealon, Elizabeth Olsen &amp; music from @theavettbros + @chriscornell!! #LateNight #LNJF",153,91
2013-09-30 20:39:00,jimmyfallon,Just a glimpse of what goes on behind the scenes of rehearsal at our show. This is from last Friday. http://t.co/tVCJQdP3qv,576,304
2013-10-09 01:45:00,jimmyfallon,"TONIGHT on @LateNightJimmy :@IAmSteveHarvey, the cast of @DuckDynastyAE and @kanyewest! #LNJF",241,240
2013-10-09 04:06:00,jimmyfallon,Martin Short is always funny.,843,529
2013-10-09 15:40:00,jimmyfallon,The iPhone 5s looks suspiciously like a hoagie. https://t.co/0MLdhcNd6d #iPhone5s #Apple #LateNight,317,525
2013-10-09 20:07:00,jimmyfallon,"Tonight: Michelle Pfeiffer, David Cross, music from @volcanochoir, Pros &amp; Cons of the new #iPhone5S + something very fun. #LateNight #LNJF",157,113
2013-10-09 23:07:00,jimmyfallon,"From last night's show, @kanyewest performs ""Bound 2"" with Charlie Wilson &amp; @theroots: http://t.co/zT8abrITch",251,264
2013-10-10 01:33:00,jimmyfallon,What does the fox say? @questlove ylvis http://t.co/LhJkkFNBrZ,500,439
2013-10-10 01:43:00,jimmyfallon,What does the fox say? @questlove @ylvis http://t.co/ApxBA1ZF6j,599,631
2013-10-10 15:06:00,jimmyfallon,"From last night, @Ylvis performing ""The Fox"" live on our show. So much fun. http://t.co/IYcdomdAtW #WhatTheFoxSay",680,805
2013-10-10 17:32:00,jimmyfallon,"Tonight we've got @katyperry, @jessseinfeld &amp; music from @BrianWilsonLive &amp; @JeffBeckMusic. #LateNight #LNJF",222,156
2013-10-11 00:29:00,jimmyfallon,Congrats @natebargatze on having the number 1 comedy album on iTunes!!! That’s awesome!!! http://t.co/VR2mYJK9Jo,386,122
2013-10-12 16:13:00,jimmyfallon,"“@DJRAY_P: They need to put Jimmy Fallons ""All I want for Xmas"" classroom instrument on @iTunes @MariahCarey
https://t.co/O27kbAD9Rg” love.",352,234
2013-10-12 16:14:00,jimmyfallon,"“@InsideLlewyn: WATCH: Oscar Isaac performed a cover of @katyperry's ""Roar"" on last night's show. http://t.co/d6QCGqew9M” he's got chops!",305,188
2013-10-12 18:52:00,jimmyfallon,"Tonight: The always great John Goodman, @DowntonAbbey's Michelle Dockery &amp; Xmas music from @YoGabbaGabba! #LateNight #LNJF",272,103
2013-10-12 21:24:00,jimmyfallon,Let's play the hashtag game! Tweet out the worst gift you or someone you know got or gave and tag with #worstgiftever. Could be on our show!,453,294
