Date,author,content,number_of_likes,number_of_shares
2010-01-13 07:53:00,Twitter,The SMS service has been re-enabled. Both the sending and receiving of tweets via SMS is now working as expected.,43,87
2010-01-13 21:51:00,Twitter,Healing Haiti: http://blog.twitter.com/2010/01/healing-haiti.html,47,217
2010-01-14 20:01:00,Twitter,What are your plans for #MLKDay on Monday? http://bit.ly/6CuaKu,38,56
2010-01-18 17:39:00,Twitter,"Wow, tons of volunteering going on today in honor of MLK: http://bit.ly/8iQbTb #MLKDay",35,44
2010-01-18 19:04:00,Twitter,Would MLK have used Twitter to voice his dream and get others to take action? (via @vanityfairmag) http://bit.ly/8fMEOa,59,132
2010-01-20 13:25:00,Twitter,We are now recovering from a incident that had rendered the site mostly inaccessible for the past hour. http://bit.ly/63ubc0,55,335
2010-01-22 21:27:00,Twitter,Flash widget disabled for now. Read more here: http://bit.ly/87y3hI,43,75
2010-01-22 22:53:00,Twitter,Let's bring hope to Haiti. Read more from @biz http://bit.ly/5Thuqo or visit hope140.org for additional resources.,37,102
2010-01-22 23:48:00,Twitter,Hope for Haiti Now is a global telethon for earthquake relief. Will you be tuning in with us at 5pm PT today?,49,136
2010-01-26 00:16:00,Twitter,"Hurry and get your tix for @chirp, Twitter's first conference for developers. http://chirp.twitter.com. See you there!",54,89
2010-01-26 19:14:00,Twitter,"Malolactic fermentation, anyone? Check out @fledgling to find out more.",31,44
2010-01-27 01:31:00,Twitter,Look! Local trends is fully launched. http://bit.ly/9qHVp5,74,204
2010-01-27 18:24:00,Twitter,We're working on the cause of tweet delivery delays and errors that started a couple hours ago. Profile pages are unaffected.,34,72
2010-01-27 19:13:00,Twitter,The tweet delivery issue has improved. We've temporarily disabled a few features in the meantime. More info here: http://bit.ly/9r5fsI,34,88
2010-01-28 01:17:00,Twitter,Watch Obama's State of the Union with tweets from the Left & Right: @CBSnews http://bit.ly/7TcKGm or @HuffingtonPost http://bit.ly/kld6.,47,84
2010-01-29 18:15:00,Twitter,"Last year's pledge by @aplusk will bring help to over 80,000 lives in Senegal through @MalariaNoMore. http://bit.ly/bGcPRu",42,82
2010-02-02 20:34:00,Twitter,Meet the Super Bowl's official Twitter hashtag http://bit.ly/9BTc4D #SB44,45,136
2010-02-02 23:49:00,Twitter,Reason #4132 for Changing Your Password: http://bit.ly/cRTg8v,133,448
2010-02-03 03:06:00,Twitter,Had the pleasure of learning what Bollywood thinks of Twitter directly from Miss India herself. Thanks for stopping by @priyankachopra!,50,113
2010-02-03 20:20:00,Twitter,Check out some pics from a photoshoot with @priyankachopra and the birds of Twitter HQ.  http://flic.kr/p/7H1noy,46,122
2010-02-03 22:11:00,Twitter,"People helping people, on Twitter: http://bit.ly/9zKo0e",80,206
2010-02-04 17:02:00,Twitter,Not even Will.I.Am can escape requests from @mutgoff for a piggyback. Thanks for stopping by yesterday @iamwill! http://flic.kr/p/7QaRd3,33,69
2010-02-06 16:42:00,Twitter,"Twitter HQ expands to 3rd floor. Zen room, art gallery, trees...Check it out! http://bit.ly/13ya5R",95,148
2010-02-09 04:01:00,Twitter,Announcing Twitter for iPad: Sharing content in Tweets http://t.co/xKz1rGj,203,895
2010-02-11 17:01:00,Twitter,"Happy Election Day, America. Have you voted? If so, use the tag #ivoted to get a badge in your tweet and remind others to do their part.",89,676
2010-02-11 20:59:00,Twitter,"Congrats to #sfgiants on last night's win! At the end of the game, there were more than 2,000 Tweets per second -- double the average TPS.",69,280
2010-02-12 18:26:00,Twitter,What tip do you most often share with people who could learn a thing or two about using Twitter? #TwitterTip,113,132
2010-02-17 02:16:00,Twitter,"It's amazing that today we're celebrating our 140th ""character"" here at Twitter. Thanks to @BT for helping us party!",57,146
2010-02-18 18:51:00,Twitter,Are you following the Olympics? http://bit.ly/akr7QI,47,100
2010-02-18 22:55:00,Twitter,Life tip #53: Tweet others as you would like to be tweeted,285,1832
2010-02-22 18:34:00,Twitter,"Hello, Haiti http://bit.ly/aLxNJj",34,107
2010-02-22 20:45:00,Twitter,You guys create 50 million tweets every single day! Check it out: http://bit.ly/bbQkb0,112,665
2010-02-23 21:07:00,Twitter,Words from @evan (the other Evan) on open engineering at Twitter: http://bit.ly/bVPRJh,47,75
2010-02-24 06:09:00,Twitter,Another great partnership...Yahoo! http://bit.ly/9d6OaN,93,284
2010-02-26 06:40:00,Twitter,"Read this status update on phishing: http://bit.ly/b914RD. Also, follow @safety for updates from the Trust and Safety team here at Twitter.",115,428
2010-03-03 22:52:00,Twitter,The pressure's on in the @conanobrien war room: http://bit.ly/cymzLL,59,134
2010-03-08 17:06:00,Twitter,Our friends @DonorsChoose will benefit from the #FlyFwdGiveBack  @VirginAmerica promo. We love partnerships that make a positive impact!,21,26
2010-03-08 22:56:00,Twitter,"When you buy one of these low fares, Virgin America will donate $5 to Donorschoose.org http://t.co/9ZQxrPS",19,23
2010-03-11 01:38:00,Twitter,Tonight @NYTimes is showcasing curated #election tweets on their homepage. Use #nytelect to get your profile pics & POVs in the Gray Lady!,70,87
2010-03-11 21:03:00,Twitter,"Hey, Android users! There's a new version of Twitter for Android with Tweet details page, faster scrolling & more http://t.co/rnrBcSd",128,493
2010-03-14 09:26:00,Twitter,We’re aware that some users are experiencing frozen timelines and are working to address the issue -- http://bit.ly/9UXpH4,58,693
2010-03-14 18:42:00,Twitter,Official tweetup @theparishATX tonight! We'll be partying with @blackjoelewis & @eclecticmethod–come join us! #sxsw http://flic.kr/p/7Ki9fY,43,95
2010-03-15 04:07:00,Twitter,Now the party's getting started! Black Joe Lewis is rockin the stage @theparishatx. #sxsw,28,69
2010-03-15 19:48:00,Twitter,Incredibly simple. @anywhere http://blog.twitter.com/2010/03/anywhere.html,124,333
2010-03-19 00:31:00,Twitter,We're investigating the cause of a high error rate and increased latency on twitter.com. http://bit.ly/bk5Utk,46,295
2010-03-22 16:37:00,Twitter,Today is World Water Day and Haiti needs help. Watch the new #unshaken video from @charitywater to learn more. http://bit.ly/clzZWp,41,323
2010-03-25 21:18:00,Twitter,Are you supporting a good cause today? We know of one that looks like fun: http://twestival.com/,42,130
2010-03-26 23:09:00,Twitter,Not seeing your latest tweet on your profile page? Check status for the latest. http://bit.ly/97NGr4,66,157
2010-03-30 01:44:00,Twitter,"Hey Twitter developers, there's still room for you and your iPhone to join us @chirp. Get yourself a ticket! http://chirp.twitter.com/",46,79
2010-03-30 18:59:00,Twitter,"Never thought I'd say this, but sign out of twitter.com, now! There's a nice new homepage to check out. http://bit.ly/ds5c6z",74,350
2010-03-31 20:29:00,Twitter,We're talking Unicorns and check-out lines over on the Twitter engineering blog: http://engineering.twitter.com/2010/03/unicorn-power.html,52,65
2010-04-01 17:41:00,Twitter,Check out @sam's AMAZING snowman http://twitpic.com/wdvmq,101,106
2010-04-02 02:13:00,Twitter,Flying around with Hovercards http://bit.ly/bdyC6a,60,169
2010-04-02 20:39:00,Twitter,Going to SXSW this year? Say hi to @ev while you're there. http://sxsw.com/interactive,45,63
2010-04-05 04:00:00,Twitter,"Don't drink the water, Boston. http://bit.ly/9i0F6H #aquapacalypse",55,149
2010-04-06 00:24:00,Twitter,We hear there's something happening with the @NBA tonight...http://www.nba.com/twitter/,55,112
2010-04-08 19:41:00,Twitter,"Thanks for all the signatures in our #yearbook! If you don't know what we're talking about, check out this vid: http://t.co/QE6X9nj",25,24
2010-04-08 23:48:00,Twitter,"Shout out to the @fflick team for their creative Twitter app! It shows what you, your friends & others are saying about movies",33,48
2010-04-10 16:09:00,Twitter,Meet Twitter for Google TV http://t.co/Dzay8E3,102,242
2010-04-10 18:12:00,Twitter,More news! Read about our Promoted Promotions today: http://t.co/CqUTrvF,66,87
2010-04-10 18:56:00,Twitter,#newtwitterceo http://t.co/9g5cLVO,55,61
2010-04-10 18:58:00,Twitter,#newtwitterceo http://t.co/9g5cLVO,89,328
2010-04-11 19:27:00,Twitter,There's a lot going on in Haiti. Read about one way people are getting the info they need on the ground. http://t.co/gDKlfeQ,85,127
2010-04-13 00:06:00,Twitter,"The @whitehouse is looking for Grand Challenges in science and technology, via Twitter. Fire up your imagination: http://bit.ly/9ouo1i",64,164
2010-04-13 04:47:00,Twitter,"Promoted Tweets, the unveiling: http://bit.ly/cdbPtt More info to come later this week @chirp. Stay tuned!",144,406
2010-04-13 17:53:00,Twitter,Our COO @dickc at AdAge talking right now about Promoted Tweets! Follow the conversation #AAdigital & read the article: http://bit.ly/9eHYI9,47,109
2010-04-14 16:46:00,Twitter,"If you couldn't make it to @chirp, watch it streamed live http://chirp.twitter.com/live.html",65,218
2010-04-15 00:16:00,Twitter,"Read all about it, folks. @anywhere is alive! Http://blog.twitter.com/2010/04/its-alive.html",125,126
2010-04-15 05:51:00,Twitter,"Diving into integration examples of @anywhere today, @chloes glimmers on stage @chirp.  http://flic.kr/p/7TDJyG",58,63
2010-04-15 20:45:00,Twitter,Hacking on picnic tables @chirp!  http://flic.kr/p/7THqnX,41,54
2010-04-15 22:20:00,Twitter,Sad that you couldn't make it to #chirp? Pretend like you came by watching  videos from yesterday thanks to @justintv. http://bit.ly/dvTlNn,116,123
2010-04-20 16:48:00,Twitter,"It seems ash clouds have feelings, too. Learn about them 1st hand from @theashcloud. #ashtag",41,241
2010-04-22 16:58:00,Twitter,Plans for Earth Day? Here are a few ideas here from @earthjustice: http://bit.ly/cDzhK8,43,136
2010-04-23 19:13:00,Twitter,Help #endmalaria today with just one tweet. Click the mosquito to learn more. http://bit.ly/bn1pne,51,1050
2010-04-23 21:01:00,Twitter,"To buy one malaria net and save a life, text NET on your phone to 85944. Learn more at http://hope140.org/endmalaria #endmalaria",47,407
2010-04-23 21:25:00,Twitter,CAUTION: after buying a net to #endmalaria you may be overcome w/ emotion. @ConanOBrien demonstrates in this pic... http://flic.kr/p/7VHj6B,52,117
2010-04-26 20:09:00,Twitter,Take me out to the Tweetup...http://blog.twitter.com/2010/04/take-me-out-to-tweetup.html,42,65
2010-04-26 23:12:00,Twitter,"If you RTed to help #endmalaria, please check @ replys & DMs to confirm your $10 @RT2Give donation. It's the last day to help, folks!",41,134
2010-04-29 21:32:00,Twitter,Reminder to those who came to day 1 of @chirp; don't forget to redeem your giving card. It's real money! http://www.donorschoose.org/chirp,38,58
2010-04-30 21:25:00,Twitter,Twitter for Android: Robots like to share too. http://bit.ly/9tSleZ,99,353
2010-04-30 23:50:00,Twitter,Prepping for the #sfgtweetup with Crackerjacks and beer at Twitter HQ.,50,50
2010-05-10 22:59:00,Twitter,Gotta educate the next generation!  http://t.co/4CUQqcL,104,123
2010-05-11 18:53:00,Twitter,Gone are the days of old school polling. @twittermedia points out what's new from the last 2 years in election tracking http://t.co/O8OBWvy,104,109
2010-05-13 00:28:00,Twitter,We have tweaked our worldwide trending topic algorithm to better capture the most emergent trends being talked about on Twitter *right now*,97,758
2010-05-13 19:09:00,Twitter,It's bike-to-work day everyday when you're headquartered in San Francisco! @jointheflock,50,69
2010-05-14 21:24:00,Twitter,Curious about the recent changes to the Worldwide Trending Topic algorithm?  See: http://bit.ly/byhJ7M,98,233
2010-05-16 05:38:00,Twitter,@justinbieber the TT tweak is nothing personal. It was long planned & better shows what is emerging right now. See http://bit.ly/byhJ7M. Thx,197,1443
2010-05-19 17:50:00,Twitter,Twitter for iPhone now available in the iTunes App Store http://bit.ly/bu4gSu,171,1913
2010-05-20 18:32:00,Twitter,40cents a day = 2 lifesaving pills. http://bit.ly/93qPj3 Film premieres tonight on @hbo. Go @joinred!,45,62
2010-05-20 21:39:00,Twitter,Have you ever learned about something just in the nick of time because you checked Twitter? Share your story & we'll retweet the best one!,56,128
2010-05-20 22:59:00,Twitter,"Cool to hear all of your stories! Of course it's too hard to pick just one to retweet, so here are a few that stood out...",48,60
2010-05-20 23:17:00,Twitter,Feel free to keep the stories coming. You can also check out @cleveraccounts to learn about interesting examples from more clever folks.,39,36
2010-05-24 16:02:00,Twitter,"The Twitter Platform: Enduring Value, Ecosystem Clarity, Fostering Innovation http://bit.ly/azilHc",86,137
2010-05-28 21:14:00,Twitter,Good news for people everywhere http://bit.ly/b1Cf9A,156,227
2010-06-01 00:53:00,Twitter,Appreciate the people behind your favorite tweets. Vote on a Shorty! http://blog.twitter.com/2010/01/tweet-appreciation.html,45,55
2010-06-01 01:43:00,Twitter,We have two weeks to fill these with awesome kids books for The Children’s Book Project. I predict an overflow!  http://flic.kr/p/7txrfb,48,48
2010-06-01 19:10:00,Twitter,Working on whales http://bit.ly/5HA3fd,38,53
2010-06-04 00:00:00,Twitter,We'll be enjoying a pre-game fiesta with the @sfgiants and @roomtoread on 4/30 at the ballpark. Come tweetup! http://bit.ly/dnnTkG,37,51
2010-06-05 05:42:00,Twitter,Tweet with #BPspillmap to report an incident to the Louisiana Bucket Brigade or check out reports so far on this map: http://bit.ly/aeQb0Y,55,95
2010-06-06 19:59:00,Twitter,Master illusionist @davidblaine came into TwitterHQ on Friday to trick us a thing or two. See some pics... http://flic.kr/p/87KPXA,72,75
2010-06-07 21:03:00,Twitter,Long live the king....  Welcome Lebron -- aka @kingjames,54,298
2010-06-07 21:13:00,Twitter,"Oh, and also a much belated welcome to @craigbutters -- see: http://bit.ly/9yn30F",35,60
2010-06-07 22:52:00,Twitter,Follow @earlybird for exclusive offers from Twitter's select ad partners. Deals coming soon...,74,154
2010-06-10 22:46:00,Twitter,What is #newtwitter? Check it out with some help from @IamWill & @NickiMinaj! --&gt; http://t.co/LhujIii (via @interscope),121,374
2010-06-13 10:01:00,Twitter,Site-wide availability issues in connection with network service interruption: http://t.co/JVRYNXV.,48,302
2010-06-14 16:56:00,Twitter,Forget the VJ: @MTV is looking for a Twitter Jockey http://bit.ly/9IbBRW,57,185
2010-06-14 23:10:00,Twitter,Awesome performance by @delhi2dublin here at HQ last week. Here's a video of us geeks enjoying the show:  http://flic.kr/p/8appMK,35,49
2010-06-14 23:33:00,Twitter,Twitter Places: More Context For Your Tweets - now you can tag Tweets with a specific place http://bit.ly/a2gW5Z,127,320
2010-06-15 05:38:00,Twitter,Users may temporarily experience missing tweets from their time lines. They will be restored shortly. Thanks for being patient!,95,3138
2010-06-15 21:23:00,Twitter,What's happening with Twitter? A blog post on recent downtime and system issues... http://bit.ly/agUZ2O,108,795
2010-06-15 21:56:00,Twitter,"Lots of people are rightly upset about incorrect Tweet counts. We're aware, and it will be fixed. Please RT. http://bit.ly/b51G8y",118,8374
2010-06-16 20:48:00,Twitter,.@twitterapi Showcase: TweetBeat's World Cup http://t.co/SBZfb8k #worldcup,50,113
2010-06-17 16:28:00,Twitter,Reading about how @Guardian built their awesome World Cup Twitter replay and made it interactive http://bit.ly/ca3lEO,85,124
2010-06-18 17:09:00,Twitter,"Big Goals, Big Game, Big Records http://bit.ly/bEVT1r",60,130
2010-06-22 00:29:00,Twitter,Retweet this & @Bing will donate $10 to @CNN's Gulf Telethon up to $100K. More at http://bit.ly/howtodonate. #BingforGulf,162,13431
2010-06-22 16:40:00,Twitter,9 cool things to do with your Twitter account (via @pastemagazine) http://bit.ly/c0LdC6,459,322
2010-06-23 17:46:00,Twitter,From Russia with Love http://bit.ly/cQ6WRv,79,182
2010-06-24 16:26:00,Twitter,Don't forget to check out our handy World Cup site to share in the live game experience with folks from all over http://twitter.com/worldcup,55,168
2010-06-24 18:48:00,Twitter,"""We may finally be able to get rid of those red phones."" –@KremlinRussia_E on tweets as a form of RU/US communication http://bit.ly/d6f4ZB",56,110
2010-06-24 21:43:00,Twitter,Video of President Medvedev's visit to Twitter HQ yesterday http://vimeo.com/12831183 (cc: @kremlinrussia_e),95,156
2010-06-25 18:47:00,Twitter,Another Big Record: Part Deux http://bit.ly/aQZ07z #worldcup,71,145
2010-07-01 01:46:00,Twitter,Investigating reports of duplicate SMS delivery http://bit.ly/7q12fb,28,31
2010-07-01 02:18:00,Twitter,Working on Tweet delivery delays http://bit.ly/6REmpC,30,52
2010-07-05 17:20:00,Twitter,Looking forward to meeting some folks that are helping support our @Fledgling initiative tonight and getting an early taste of the wines!,42,46
2010-07-10 18:37:00,Twitter,2 million views of #NewTwitter video! You all deserve a free download of the song. Get it here http://t.co/6qQkuTe thx to @freelancewhales!,285,422
2010-07-12 00:22:00,Twitter,Bid on some special gifts for the holidays to help us promote literacy around the world. http://t.co/POOg7zw #TwitterAuction,66,90
2010-07-12 21:21:00,Twitter,"How appropriate that the latest bid for an item in our eBay auction is for $140! http://t.co/POOg7zw. Thanks for the bids, and keep it up!",61,38
2010-07-12 22:42:00,Twitter,Bringing more deliciously embedded media to your Twitter. @instagram @dipdive @bliptv @slideshare & @rdio viewable now! http://t.co/pDGWjYh,135,227
2010-07-13 21:50:00,Twitter,@oldspice Do you have any experience taming wild whales?,35,78
2010-07-14 22:37:00,Twitter,First @earlybird deal: 2 for 1 tickets to The Sorcerer's Apprentice: http://t.co/vVxAp2K,50,99
2010-07-16 17:12:00,Twitter,A Global Conversation: the 2010 World Cup & its impact: http://bit.ly/aNRXtF (cool graphics by @miguelrios),68,224
2010-07-20 00:26:00,Twitter,Ever been to a cool TweetUp? @reply with where and why to give us a glimpse into the best events folks have organized around the world.,38,114
2010-07-20 15:37:00,Twitter,Congrats to @alyssa_milano for winning a VH1 Do Something Award for her work w/ @charitywater.  See the video:  http://on.vh1.com/9lynoz,54,120
2010-07-22 00:09:00,Twitter,"Twitter blog post on the service's reliability (w/ links to longer, more technical explanations): http://bit.ly/9KuyG9",120,212
2010-07-28 15:43:00,Twitter,"RIP to the delightful Ivy Bean. Thank you, @ivybean104, for making Twitter a better place in your 104th year. http://bit.ly/97KfBY",117,1452
2010-07-28 21:20:00,Twitter,"Welcome to Twitter, @kanyewest, and thanks for the visit today. Photos: http://t.co/EsIe93U",24,21
2010-07-30 20:09:00,Twitter,"We're rolling out a new feature: ""Suggestions for You."" Read more about it here http://bit.ly/bWcp57 & let us know what you think.",19,19
2010-07-30 22:04:00,Twitter,Planned Network Maintenance Saturday July 31st @ 11PM PDT -- http://tumblr.com/xnrekr3px,19,14
2010-08-01 23:56:00,Twitter,Gearing up for the 1st TeaTime of 2010. Special guest DJ @al3x is manning the beats!,40,39
2010-08-02 00:09:00,Twitter,Tweet your favorite Super Bowl ad to join the #youtubeadblitz and check out what other people are saying. http://bit.ly/LKwW2,36,91
2010-08-02 03:45:00,Twitter,"For those of you who missed the dance party at Twitter HQ on Friday, @wallpaper puts on a super fun show!  http://flic.kr/p/7BqVp2",60,82
2010-08-02 20:33:00,Twitter,One eye on the game and one eye on the tweets. http://bit.ly/9PQIjZ,49,100
2010-08-04 17:47:00,Twitter,Life would be #hardwithoutshoes. Surrender them today with @TOMSshoes to raise awareness for Barefoot Day!  http://flic.kr/p/7RTxeZ,45,147
2010-08-05 01:39:00,Twitter,Enjoying 2 barrels of @fledgling wine that will pour 3000 generous glasses. We've got a lot to work to do tonight. Cheers @roomtoread!,49,64
2010-08-06 23:21:00,Twitter,Links and Twitter: Length Shouldn’t Matter (Twitter blog post) http://blog.twitter.com/2010/06/links-and-twitter-length-shouldnt.html,119,182
2010-08-06 23:24:00,Twitter,"Related to our ""Links and Twitter"" post just made, we also updated our Privacy Policy to add a section on links http://twitter.com/privacy",72,99
2010-08-09 16:13:00,Twitter,"Just in time for Fashion Week, our latest Twitter Tale highlights @moxsie and how Twitter is about #fashion http://t.co/4MWSpx9",40,70
2010-08-09 18:12:00,Twitter,"Wehn yuo cnnaot raed, noe hruendd ftory ccrhaetars mean noinhtg. Hlep ptoorme goalbl latceriy: http://t.co/d1eX0so",124,1509
2010-08-10 22:00:00,Twitter,Discover baseball through the lens of Twitter. http://t.co/lbHhaZP,78,118
2010-08-12 18:30:00,Twitter,Sending thanks to our friends @eBayGiving & @Kompolt4Good for helping us put together our #TwitterAuction-happening now! http://t.co/RDFcoy5,55,32
2010-08-12 19:04:00,Twitter,Twitter is not censoring #wikileaks or related terms from the Trends list of trending topics: http://t.co/6TCgdmH,160,1249
2010-08-12 20:29:00,Twitter,"Woops, bad link from a few tweets back about the auction. This is what we meant: http://t.co/5apy3XR",56,46
2010-08-16 17:59:00,Twitter,How do you use Twitter on the weekends? http://t.co/N1Zp6Fh,84,128
2010-08-17 17:20:00,Twitter,"Twitter Tales: Our Users, Their Stories. Share yours! http://t.co/01zN9Ui",88,175
2010-08-19 16:37:00,Twitter,There's a list of new words in the Oxford Dictionary of English. Can you spot the one that's Twitter related? http://t.co/mtYBwGH,131,279
2010-08-19 19:31:00,Twitter,"Text ""Flood"" to *27222* to support victims in #Pakistan via @StateDept #Pakistan Relief Fund http://t.co/sUWYrbQ",52,398
2010-08-20 16:23:00,Twitter,"Oh no! that short code we shared yesterday was wrong. You can still help by texting ""flood"" to 27722 http://t.co/sUWYrbQ #Pakistan",49,157
2010-08-20 19:42:00,Twitter,Do you like the Tweet Button? Try out our Tweet Button Bookmarklet & share links from any page http://t.co/LhmlqBi,144,219
2010-08-21 22:34:00,Twitter,Twitter in the sand!  http://t.co/PcbMoax,119,387
2010-08-24 17:03:00,Twitter,We've painted a new Twitter Tale with @MuseumModernArt: Twitter is about Art http://t.co/NpuBoj7,56,103
2010-08-24 21:23:00,Twitter,Here's @trammell getting put to work while we were in Napa to bottle our @Fledling wine. http://t.co/PvlnstG http://t.co/XcV5NZd,45,63
2010-08-25 22:07:00,Twitter,"Hey all you university students out there, I bet you're looking for a sweet gig after you graduate. @twitteru is officially here for you!",96,230
2010-08-26 17:27:00,Twitter,Your tweets will help @JimmyFallon introduce the presenters at the Emmy Awards on Sunday: http://t.co/iLejwLp #imontheemmys,66,214
2010-08-30 20:38:00,Twitter,Twitter Applications and OAuth - read all about it: http://t.co/cJSRoVX,189,355
2010-09-03 02:38:00,Twitter,Adam Savage and @Troy get scientific after an energetic and hilarious talk today at Twitter HQ. Thanks @donttrythis! http://flic.kr/p/7JsDEf,34,64
2010-09-03 18:45:00,Twitter,The World Cup's equivalent of the Olympic torch may be kicked your way on its journey to Cape Town. Follow @the_ball to check it out!,40,114
2010-09-04 18:23:00,Twitter,Awesome stuff happening in BlackBerry land. Read about the new official Twitter app @ http://mobile.blog.twitter.com.,82,318
2010-09-06 17:10:00,Twitter,For updates on Twitter site availability & feature issues currently being addressed see our status blog: http://bit.ly/dCuN6G,55,383
2010-09-06 19:37:00,Twitter,Today’s incident was an error with networking equipment. This prevented us from serving at full capacity. http://bit.ly/dCuN6G,58,647
2010-09-06 20:49:00,Twitter,Looks like @FIFAcom is on Twitter just in time to spread big news about the World Cup directly from South Africa!,56,297
2010-09-09 17:41:00,Twitter,Twitter is bringing you a front row set at New York Fashion Week #nyfw http://t.co/nVJxvXd (cc: @nyfw),63,131
2010-09-12 00:01:00,Twitter,To Trend or Not to Trend: http://t.co/tNIBYyv,135,404
2010-09-12 20:50:00,Twitter,Who's New on Twitter? http://t.co/ulHUqrW #Hindsight2010,101,119
2010-09-12 22:38:00,Twitter,"According to @Time, here are the top Twitter moments of 2010 http://t.co/5aIzNTk More trends from us over the next few weeks #Hindsight2010",161,190
2010-09-14 22:20:00,Twitter,What's hatching at Twitter HQ?  http://t.co/wk9A1tF,95,207
2010-09-14 23:20:00,Twitter,"Today we’re launching a new Twitter.com—a faster, easier, and richer way to discover what’s new in your world. #NewTwitter",197,3561
2010-09-15 00:09:00,Twitter,"#newtwitter Embedded media, infinite scroll, new architecture and so much more. Watch the video! http://t.co/E9Dbh0H",578,8559
2010-09-15 00:20:00,Twitter,"By the way, that catchy tune you hear in the video is by @FreelanceWhales. We love them!  #NewTwitter",95,188
2010-09-15 01:29:00,Twitter,Holler if you've got the #NewTwitter! Tell us what you think and send your questions to @support if you've got any.,158,946
2010-09-15 01:40:00,Twitter,"We'll be rolling out your #newtwitter over the course of a few weeks, so hold tight if you don't see any changes quite yet.",173,3486
2010-09-15 19:35:00,Twitter,#NewTwitter Because life doesn't always fit into 140 characters or less. http://t.co/KecDDWJ,584,5888
2010-09-16 17:45:00,Twitter,"The #newtwitter is rolling out soon to everybody, but if you've got it now here's a Pro Tip for you: Type ""?"" to see a list of shortcuts.",190,1026
2010-09-17 00:58:00,Twitter,Here's a fun little backstory from @forbes on the #NewTwitter video: http://t.co/AkbEVyS,126,182
2010-09-17 18:30:00,Twitter,"#AskEv your big questions about the new Twitter.com today at 1pm PST. He'll be responding from his own account (@ev). Make 'em good, people!",52,153
2010-09-17 20:01:00,Twitter,"Ok folks, @ev will be answering your questions about the #NewTwitter. Use the hashtag #AskEv to submit, and follow along starting...Now!",77,243
2010-09-17 20:50:00,Twitter,Last few minutes of #askev Q&A. Awesome questions so far. What more do you want to know?,43,63
2010-09-17 21:06:00,Twitter,A ton of Q's came in but @ev can't type fast enough to get to all of them. Let's do this again soon when you all have access to #newtwitter,53,72
2010-09-18 02:43:00,Twitter,Enjoying an amazing live performance by @deluka and @geographermusic. Great end to a big week!,68,83
2010-09-21 16:10:00,Twitter,"Hear about a Twitter.com security issue involving ""moused over links""? We have too. And, we fixed it. For now, check out @safety for more.",85,1094
2010-09-21 17:24:00,Twitter,"All about the ""onMouseover"" incident: http://t.co/j5eqLWd.",257,1601
2010-09-23 17:43:00,Twitter,"Still slowly and randomly expanding rollout of #newtwitter. For the majority of you still waiting, here's a good read http://t.co/gFjPsU3",170,846
2010-09-24 17:25:00,Twitter,Twitter wine! http://t.co/zDRGWvM cc/@Fledgling,93,142
